2596, 134, 15, 26
3125, 1324, 78, 10
1109, 621, 18, 12
3416, 658, 61, 48
1292, 1800, 22, 35
309, 535, 15, 32
1617, 1016, 11, 6
3550, 1592, 37, 33
2142, 571, 57, 16
3836, 1612, 60, 41
3097, 622, 29, 36
1009, 937, 61, 38
2599, 950, 34, 10
639, 925, 54, 43
3388, 1614, 45, 7
522, 80, 82, 14
2984, 36, 59, 48
3866, 483, 39, 25
1496, 212, 77, 35
223, 1324, 0, 3
1870, 1386, 23, 46
3574, 1113, 98, 8
828, 928, 48, 40
3197, 1129, 91, 22
800, 1495, 18, 45
1418, 775, 56, 39
2003, 1268, 95, 11
699, 1419, 21, 25
3036, 94, 10, 44
1806, 340, 33, 37
217, 1821, 15, 41
2528, 442, 79, 46
963, 1279, 60, 15
1311, 1434, 28, 1
3624, 268, 88, 31
3200, 1873, 14, 49
2253, 914, 26, 26
3492, 817, 29, 19
2923, 1492, 30, 40
3295, 391, 51, 26
741, 1206, 22, 23
530, 1293, 77, 32
442, 914, 4, 5
568, 303, 27, 0
405, 1678, 27, 40
3769, 682, 21, 19
2629, 766, 26, 3
555, 1042, 76, 44
1738, 1626, 19, 38
3718, 393, 28, 25
896, 1983, 43, 29
2320, 1813, 40, 7
2413, 1336, 18, 8
3361, 231, 8, 19
983, 27, 74, 17
2555, 1005, 79, 13
3622, 574, 94, 38
3599, 1228, 23, 23
2361, 1246, 58, 32
1285, 1954, 27, 18
2186, 1906, 57, 45
1009, 218, 8, 28
1820, 1564, 0, 37
3880, 1500, 4, 45
1020, 487, 42, 48
3679, 750, 32, 29
1894, 1780, 22, 17
2408, 1764, 61, 10
3309, 612, 70, 13
1882, 16, 10, 15
3120, 931, 30, 21
754, 1355, 46, 8
217, 1195, 32, 14
772, 433, 74, 32
1550, 1721, 49, 37
1071, 1517, 39, 23
1000, 1894, 63, 46
635, 1767, 1, 21
1363, 1460, 94, 39
1405, 1919, 30, 42
2144, 76, 90, 29
2097, 229, 5, 36
1275, 1225, 73, 17
3616, 930, 65, 43
453, 1532, 12, 24
1728, 1265, 17, 6
2757, 910, 23, 20
782, 1235, 94, 19
2488, 1, 29, 30
101, 1683, 98, 21
3908, 1780, 13, 39
35, 846, 63, 29
2099, 637, 36, 18
2924, 634, 44, 39
2855, 661, 60, 20
3441, 1551, 65, 48
1966, 818, 38, 19
623, 167, 14, 26
704, 512, 15, 22
2832, 1539, 70, 11
795, 726, 74, 36
3943, 1737, 1, 1
3470, 627, 44, 29
825, 1510, 5, 39
1379, 12, 7, 8
3708, 795, 71, 34
787, 1497, 85, 2
2101, 1962, 29, 27
3426, 892, 98, 18
61, 94, 5, 18
1924, 813, 40, 14
3557, 1621, 55, 24
2075, 1714, 85, 5
1636, 1603, 71, 22
66, 576, 40, 27
2520, 752, 97, 44
1440, 614, 50, 18
2582, 680, 43, 16
2528, 1138, 57, 42
3259, 456, 23, 37
897, 813, 7, 49
3037, 487, 29, 11
820, 1513, 34, 44
2293, 866, 36, 48
304, 1965, 2, 36
675, 906, 97, 10
3485, 1523, 95, 47
1534, 1562, 21, 47
1394, 861, 9, 11
1206, 1427, 74, 1
2573, 1652, 81, 2
1915, 425, 4, 32
568, 757, 39, 19
2583, 154, 81, 1
13, 1830, 28, 39
370, 1041, 91, 28
1433, 1800, 59, 7
1283, 1251, 0, 33
1234, 467, 95, 8
3462, 1179, 73, 9
3576, 1176, 83, 2
410, 419, 87, 25
2220, 1975, 33, 48
1415, 14, 35, 33
1154, 267, 64, 11
2972, 1126, 79, 22
2531, 1955, 31, 7
1592, 1359, 48, 6
1776, 1498, 15, 23
582, 795, 4, 30
3298, 547, 30, 45
324, 1308, 31, 24
2378, 1093, 41, 48
2309, 128, 39, 48
3254, 16, 13, 40
3675, 1350, 19, 33
3168, 1408, 19, 39
3622, 456, 63, 20
1851, 752, 4, 24
2336, 1018, 24, 11
85, 644, 23, 0
3261, 1626, 33, 49
3069, 1250, 59, 27
2947, 1783, 80, 1
3080, 513, 74, 24
1908, 997, 84, 18
989, 1055, 45, 23
2818, 1700, 90, 7
3589, 374, 3, 44
1856, 1553, 79, 10
2082, 1355, 18, 15
3892, 1414, 7, 13
489, 438, 76, 9
3139, 850, 47, 0
1483, 76, 4, 15
1024, 1867, 23, 43
2696, 763, 87, 28
2399, 1198, 11, 1
3228, 324, 77, 0
2588, 1285, 25, 18
267, 1431, 98, 0
3597, 472, 61, 26
917, 785, 17, 30
1723, 555, 57, 38
2157, 1981, 77, 1
1691, 1431, 52, 41
2397, 1408, 2, 12
46, 933, 68, 44
213, 1546, 41, 1
613, 1572, 8, 36
2274, 1248, 47, 28
3726, 1587, 25, 9
3823, 267, 41, 11
1040, 1885, 43, 33
3431, 0, 6, 14
487, 122, 28, 39
1979, 1109, 71, 37
747, 308, 45, 25
848, 1545, 21, 39
2093, 736, 21, 4
1018, 1609, 17, 26
3245, 1892, 33, 25
1195, 401, 41, 19
3825, 1636, 9, 45
1926, 1921, 53, 16
3958, 1190, 22, 41
585, 858, 56, 34
492, 1403, 91, 38
467, 1035, 18, 21
501, 48, 32, 15
3147, 976, 15, 2
2933, 422, 47, 6
700, 1477, 66, 37
432, 558, 37, 22
1315, 1714, 7, 16
425, 905, 52, 41
3330, 1108, 52, 1
2889, 1729, 69, 25
2091, 223, 5, 16
2443, 1612, 16, 7
878, 825, 35, 46
347, 30, 76, 32
254, 760, 16, 5
1979, 1923, 0, 50
1458, 1822, 47, 37
3107, 1842, 31, 29
2196, 8, 6, 35
2752, 499, 79, 6
177, 1918, 87, 16
3955, 1508, 0, 9
4, 1160, 32, 22
2589, 960, 57, 16
2808, 337, 4, 45
1434, 290, 46, 35
3050, 492, 72, 19
1891, 920, 73, 47
3229, 1785, 72, 1
2470, 852, 41, 36
438, 101, 26, 19
1596, 1683, 58, 48
1659, 924, 31, 40
1979, 808, 33, 1
1141, 235, 56, 3
1141, 999, 55, 16
3158, 689, 94, 14
1495, 1472, 11, 20
975, 954, 18, 22
1356, 804, 59, 24
3616, 1720, 58, 33
2758, 366, 85, 17
893, 1923, 35, 47
2273, 330, 12, 26
2003, 1118, 53, 17
3658, 370, 45, 37
3755, 871, 50, 3
3295, 182, 54, 36
2392, 1381, 86, 35
2277, 640, 71, 35
3163, 925, 25, 10
3119, 1512, 46, 33
484, 461, 97, 47
3716, 883, 58, 45
3182, 302, 28, 14
1071, 1819, 46, 32
2222, 530, 85, 20
2350, 1842, 25, 38
1951, 1929, 99, 3
1264, 61, 61, 4
1936, 1461, 71, 13
3297, 363, 88, 43
665, 955, 73, 31
1730, 1220, 22, 23
1255, 660, 89, 47
3535, 1307, 27, 47
3214, 1217, 37, 46
211, 1781, 97, 30
1686, 33, 70, 23
1380, 1159, 38, 43
567, 1321, 34, 14
2279, 1636, 36, 13
1129, 733, 50, 45
2064, 1469, 77, 21
729, 605, 52, 47
3918, 1676, 52, 47
662, 603, 62, 33
392, 1995, 49, 46
2536, 787, 12, 38
1496, 1661, 31, 3
1932, 168, 98, 24
3203, 1498, 44, 38
2633, 363, 97, 11
2010, 685, 68, 1
1797, 813, 36, 39
2194, 1108, 67, 10
3751, 771, 68, 39
2427, 1667, 24, 26
1241, 492, 90, 40
3209, 1009, 64, 20
3182, 1914, 74, 28
3735, 883, 69, 4
2169, 981, 69, 14
339, 946, 61, 14
1617, 1000, 43, 24
1639, 1847, 47, 13
63, 1329, 57, 4
1436, 951, 67, 29
1867, 409, 74, 50
3821, 1984, 24, 36
2913, 40, 46, 2
3460, 1912, 7, 46
1209, 1964, 15, 34
3654, 300, 33, 22
2857, 1690, 35, 5
1553, 304, 56, 1
3663, 276, 34, 29
3789, 1158, 82, 31
1655, 1651, 52, 50
1326, 1240, 43, 50
53, 1661, 33, 18
387, 393, 50, 48
2874, 1443, 8, 20
194, 278, 35, 26
388, 302, 38, 6
2005, 131, 22, 14
2042, 902, 6, 41
196, 97, 81, 30
2453, 841, 65, 49
2821, 1894, 18, 47
3408, 586, 26, 49
3217, 1341, 43, 3
187, 1076, 11, 46
1896, 1981, 88, 6
479, 1011, 4, 39
1846, 1675, 14, 8
325, 125, 5, 14
446, 129, 8, 49
1585, 1403, 45, 33
3107, 1014, 12, 22
1562, 1516, 49, 47
191, 1188, 41, 6
3208, 1022, 45, 31
932, 1840, 45, 23
3359, 228, 59, 10
1856, 732, 92, 7
264, 422, 83, 7
2472, 1594, 62, 2
2599, 1737, 84, 35
2738, 1170, 65, 26
2704, 1813, 78, 3
351, 259, 70, 27
1904, 1212, 85, 32
2197, 8, 63, 34
3561, 1816, 38, 1
997, 734, 49, 12
3638, 578, 89, 12
3057, 1201, 48, 25
498, 287, 66, 43
2897, 1531, 29, 35
1774, 1551, 83, 28
3504, 758, 20, 6
398, 1197, 5, 3
446, 691, 32, 0
1906, 1113, 70, 13
169, 1694, 81, 35
2110, 1731, 49, 29
1112, 1098, 84, 21
2213, 937, 12, 35
926, 354, 77, 26
914, 109, 98, 40
1600, 208, 98, 33
3224, 941, 78, 10
2254, 627, 97, 48
1648, 583, 76, 48
2936, 22, 49, 35
1260, 552, 94, 24
1841, 17, 67, 2
1029, 853, 11, 35
1346, 769, 75, 8
2456, 935, 10, 12
3568, 1767, 58, 25
2936, 1301, 46, 10
2238, 270, 72, 35
1982, 1954, 41, 47
1226, 86, 59, 4
3809, 1850, 71, 25
1522, 329, 95, 45
3267, 305, 46, 17
1986, 447, 37, 18
3006, 477, 61, 2
3328, 1400, 30, 11
2433, 421, 14, 36
1169, 381, 17, 46
1519, 1979, 57, 22
3753, 29, 8, 19
3803, 1002, 47, 28
429, 151, 98, 48
53, 580, 10, 40
891, 191, 79, 2
2121, 761, 32, 36
258, 972, 48, 31
615, 1979, 31, 49
2635, 1657, 53, 6
464, 1149, 67, 5
3175, 1906, 84, 20
3556, 321, 67, 21
861, 341, 1, 35
904, 1735, 92, 0
2282, 782, 8, 15
2643, 454, 45, 13
3845, 1346, 68, 46
2339, 790, 58, 14
3787, 1287, 48, 37
1233, 1161, 79, 45
3486, 999, 78, 24
3577, 915, 59, 20
3365, 890, 7, 31
431, 1593, 71, 35
2991, 1394, 94, 21
91, 110, 83, 37
1524, 84, 74, 43
3859, 1324, 74, 35
3875, 596, 29, 13
845, 715, 2, 47
1339, 581, 50, 0
241, 1451, 59, 45
1090, 427, 19, 23
2582, 1574, 8, 19
1707, 1445, 64, 21
3010, 235, 82, 34
3534, 1860, 19, 12
3391, 724, 22, 39
967, 1532, 77, 1
1407, 955, 93, 44
847, 1483, 78, 39
2368, 902, 10, 4
2464, 1649, 24, 39
3721, 1303, 84, 32
1480, 154, 40, 46
3573, 1792, 37, 6
504, 361, 42, 8
2057, 572, 5, 9
1695, 1600, 81, 23
1459, 1684, 63, 31
920, 320, 85, 33
3347, 1911, 7, 28
499, 31, 32, 22
1743, 1200, 95, 10
1721, 806, 37, 27
2100, 447, 71, 29
581, 929, 82, 43
297, 690, 72, 25
3445, 1891, 21, 4
1598, 478, 68, 5
2182, 970, 40, 47
3873, 1964, 42, 34
306, 279, 58, 9
3185, 1486, 40, 17
3410, 48, 3, 39
3350, 409, 95, 39
2544, 1936, 72, 14
1134, 885, 61, 50
1654, 1406, 33, 13
1281, 611, 11, 24
3620, 1904, 78, 14
2413, 1975, 58, 6
3477, 977, 1, 6
1946, 1906, 57, 5
1609, 1928, 26, 46
1913, 1468, 51, 1
1407, 568, 62, 46
2061, 1191, 65, 15
2619, 1864, 68, 30
686, 979, 53, 46
2042, 123, 19, 30
2982, 1514, 50, 44
266, 350, 61, 44
1347, 1361, 64, 19
3905, 919, 85, 42
376, 1, 71, 32
1497, 1771, 3, 7
2879, 724, 80, 4
1482, 1234, 56, 28
353, 174, 85, 11
3177, 1923, 63, 27
2847, 315, 6, 41
3519, 780, 93, 11
2627, 672, 23, 1
863, 1276, 59, 10
375, 753, 16, 0
1213, 1477, 5, 46
2747, 1408, 79, 25
2205, 1117, 72, 37
1881, 1267, 47, 27
2893, 1128, 51, 29
390, 486, 76, 20
3303, 1393, 8, 45
3472, 972, 24, 11
3809, 405, 25, 40
2245, 883, 86, 46
652, 1994, 30, 22
805, 1712, 9, 34
2888, 564, 28, 26
1985, 807, 84, 15
3951, 795, 75, 21
1958, 357, 25, 25
2376, 118, 17, 14
3675, 1345, 93, 17
1363, 734, 84, 49
514, 1779, 58, 41
3217, 586, 58, 38
3048, 1660, 9, 7
1713, 248, 92, 17
3263, 271, 51, 15
1342, 1285, 6, 30
3050, 1337, 0, 34
411, 134, 10, 30
2255, 242, 94, 37
3508, 1237, 80, 8
772, 736, 88, 11
2173, 1052, 52, 2
2677, 156, 43, 48
2725, 1830, 20, 21
697, 578, 23, 2
2857, 1703, 51, 48
480, 1084, 57, 18
2142, 166, 15, 42
281, 151, 78, 40
15, 1074, 85, 25
3383, 1511, 20, 42
799, 414, 3, 44
2779, 1336, 98, 31
521, 1926, 14, 8
1811, 662, 82, 39
321, 1509, 16, 8
569, 1528, 99, 37
3844, 184, 24, 44
1702, 632, 68, 44
607, 1005, 7, 38
2692, 1605, 39, 33
2147, 1985, 92, 9
915, 875, 82, 43
2970, 1671, 24, 1
2545, 1136, 45, 15
1453, 1360, 48, 40
2117, 568, 51, 4
2099, 1151, 38, 7
1995, 1798, 22, 45
3201, 437, 75, 2
3335, 549, 68, 2
2070, 0, 87, 27
2824, 1683, 48, 18
121, 670, 65, 29
1047, 134, 92, 26
3798, 66, 21, 5
480, 32, 84, 45
1226, 1152, 24, 29
656, 1977, 71, 12
2496, 829, 3, 34
1617, 1605, 65, 6
785, 780, 21, 42
1911, 1367, 37, 22
2458, 359, 21, 11
3611, 619, 72, 17
3871, 244, 42, 15
2286, 324, 78, 2
1561, 1182, 98, 34
510, 1650, 98, 30
1307, 1979, 47, 12
2583, 1842, 94, 4
2425, 368, 75, 7
896, 1235, 3, 34
2555, 497, 17, 40
2727, 1704, 81, 41
568, 1085, 14, 23
3659, 1427, 34, 27
1023, 15, 41, 12
1181, 502, 5, 12
761, 1687, 14, 16
1696, 1854, 93, 20
3413, 1159, 69, 13
3260, 1106, 22, 30
2411, 642, 95, 22
1568, 72, 77, 3
3898, 794, 85, 38
1652, 1098, 70, 12
822, 565, 91, 25
2490, 1030, 51, 35
3941, 1307, 61, 46
3924, 477, 31, 48
799, 1984, 87, 7
2644, 1016, 54, 22
1708, 1661, 89, 45
2333, 237, 0, 15
2160, 185, 31, 23
1581, 107, 98, 10
3672, 11, 89, 20
573, 793, 77, 19
1365, 1340, 62, 44
1193, 3, 37, 23
1037, 1441, 13, 19
3200, 829, 69, 26
2569, 782, 52, 45
3102, 1833, 1, 28
2191, 910, 62, 22
1726, 626, 42, 41
13, 1031, 26, 49
1747, 1668, 94, 44
3457, 1388, 48, 10
2049, 446, 37, 10
3266, 1760, 95, 5
3821, 547, 48, 38
1257, 1176, 61, 50
1852, 941, 19, 5
2783, 1852, 72, 12
3410, 228, 92, 5
2582, 1127, 27, 38
533, 1458, 44, 35
3010, 1193, 51, 9
1794, 1800, 44, 15
508, 252, 23, 11
2372, 398, 79, 11
3948, 1283, 28, 35
2632, 824, 95, 5
2480, 407, 65, 44
751, 1539, 36, 27
3620, 798, 48, 47
3075, 430, 22, 10
2228, 1169, 85, 50
2604, 1723, 63, 26
2378, 417, 32, 38
3417, 539, 91, 18
362, 680, 24, 47
893, 1636, 18, 41
2406, 1593, 67, 32
278, 1121, 8, 10
3007, 359, 49, 47
180, 1513, 75, 2
672, 1242, 56, 14
901, 1046, 27, 17
1681, 511, 64, 34
940, 951, 23, 39
1985, 772, 36, 47
1977, 1278, 40, 46
2311, 1125, 39, 42
2574, 716, 61, 22
376, 974, 91, 0
3144, 795, 2, 34
154, 1475, 24, 48
2117, 1587, 31, 13
2935, 496, 27, 48
2996, 114, 55, 22
2974, 615, 83, 42
1104, 1307, 82, 32
1754, 153, 47, 33
735, 982, 58, 40
2385, 1140, 97, 22
3086, 1180, 67, 10
2748, 713, 60, 22
1829, 703, 19, 3
1146, 989, 79, 7
2970, 1408, 54, 31
2373, 696, 83, 43
121, 978, 35, 20
2516, 507, 88, 25
1114, 1656, 90, 10
2000, 419, 8, 36
2038, 1459, 24, 30
3905, 1445, 93, 9
2968, 1500, 83, 34
2075, 298, 48, 1
2145, 1412, 23, 14
2537, 1287, 13, 2
2833, 131, 35, 10
1347, 318, 90, 11
3330, 610, 0, 9
2608, 857, 73, 10
1697, 1504, 0, 3
3400, 1997, 4, 1
1781, 194, 59, 23
3126, 1145, 45, 47
1917, 986, 44, 2
309, 379, 64, 13
2422, 1344, 15, 7
3443, 1283, 18, 43
869, 1789, 81, 38
1158, 396, 63, 24
3001, 247, 92, 33
543, 115, 64, 3
2629, 1944, 84, 26
2864, 245, 37, 8
1242, 1029, 70, 6
2719, 841, 67, 21
303, 1020, 73, 4
427, 1394, 6, 6
445, 1896, 89, 31
869, 792, 78, 11
1612, 797, 70, 35
2355, 444, 59, 28
932, 1583, 89, 14
2563, 1112, 98, 0
3125, 789, 44, 16
991, 1071, 67, 9
2, 641, 10, 47
2567, 1314, 56, 18
2032, 288, 19, 39
3441, 1601, 37, 35
1001, 1424, 76, 27
1267, 672, 28, 1
177, 523, 76, 48
770, 768, 47, 20
2280, 1976, 21, 34
2229, 504, 41, 3
3232, 42, 44, 4
3763, 1241, 6, 42
2380, 1071, 3, 26
857, 1548, 40, 10
1795, 117, 18, 23
3823, 789, 91, 22
1860, 1140, 83, 8
1133, 10, 26, 47
840, 1338, 94, 36
2525, 856, 13, 37
3478, 824, 78, 39
1992, 1467, 99, 23
1901, 1059, 8, 17
1588, 724, 97, 38
3484, 49, 71, 43
3703, 1757, 94, 42
2956, 1204, 3, 3
2931, 1163, 96, 33
3963, 1575, 72, 32
932, 656, 9, 7
2608, 1158, 27, 23
3050, 1332, 88, 0
1588, 551, 66, 30
2479, 1169, 94, 5
3597, 53, 6, 49
3697, 1207, 91, 43
2422, 538, 81, 16
2468, 136, 89, 14
1484, 1535, 98, 40
342, 1783, 65, 8
15, 829, 83, 17
828, 993, 26, 44
852, 1630, 70, 4
1359, 957, 90, 9
3171, 1410, 13, 5
1187, 126, 93, 49
732, 693, 3, 8
1714, 1040, 1, 24
3492, 1053, 31, 14
1335, 1858, 60, 10
536, 1584, 56, 17
1414, 1361, 66, 49
3520, 1915, 40, 9
641, 447, 93, 7
647, 1363, 8, 9
2650, 786, 10, 24
500, 1616, 70, 23
1844, 748, 88, 5
2736, 373, 91, 27
563, 1786, 5, 25
1381, 1320, 98, 12
2424, 1855, 6, 15
863, 962, 9, 36
3315, 1301, 45, 41
2716, 353, 30, 24
677, 549, 33, 37
2705, 1743, 65, 37
2326, 241, 73, 46
2111, 1575, 53, 37
3078, 1859, 39, 43
1902, 1441, 76, 38
1374, 617, 60, 4
1466, 1145, 39, 7
1136, 1565, 43, 41
2620, 1793, 43, 33
760, 1774, 42, 50
2419, 388, 27, 29
3496, 353, 28, 39
773, 413, 14, 35
117, 1535, 9, 47
3647, 705, 3, 21
1410, 1246, 28, 38
804, 664, 38, 40
950, 15, 90, 12
2809, 769, 82, 30
3489, 1053, 59, 20
1022, 473, 59, 33
377, 1967, 71, 3
2813, 338, 53, 2
3205, 156, 0, 43
704, 1812, 25, 30
921, 97, 74, 46
2625, 1476, 37, 43
1364, 1253, 85, 36
351, 1287, 9, 18
545, 1767, 53, 12
275, 5, 72, 48
3104, 602, 2, 46
928, 1073, 51, 25
3574, 80, 42, 28
1824, 680, 89, 43
3297, 1310, 78, 12
38, 1150, 69, 21
3003, 1494, 96, 13
3455, 1408, 70, 9
3172, 664, 87, 41
2941, 640, 2, 8
2573, 1933, 57, 25
3653, 1680, 68, 34
578, 885, 53, 11
191, 321, 19, 19
3671, 203, 96, 8
290, 1514, 35, 12
1596, 746, 9, 37
1193, 1, 91, 31
2470, 106, 14, 2
1065, 1334, 33, 12
1442, 493, 66, 11
1599, 1032, 89, 11
254, 1718, 92, 14
1014, 1838, 6, 44
968, 1667, 65, 39
3536, 425, 46, 37
167, 1687, 10, 29
102, 752, 85, 11
852, 1779, 78, 36
721, 128, 96, 11
2199, 1605, 11, 34
3464, 1024, 57, 43
3860, 1266, 54, 40
3397, 910, 27, 43
696, 663, 28, 44
3891, 521, 89, 46
3526, 1740, 34, 9
1420, 348, 35, 15
1463, 1262, 58, 2
424, 1419, 12, 26
2154, 420, 34, 49
3018, 608, 33, 34
2602, 1021, 92, 50
2792, 933, 61, 3
113, 1982, 12, 25
928, 1805, 56, 30
798, 1895, 78, 16
2499, 770, 46, 31
3313, 270, 22, 11
2778, 1933, 33, 4
2685, 611, 63, 9
2060, 1463, 13, 13
3158, 1146, 23, 9
1645, 1046, 40, 40
3661, 152, 37, 34
986, 845, 34, 16
1775, 1848, 9, 8
1265, 1339, 91, 49
2953, 528, 19, 23
3190, 1911, 86, 0
762, 942, 13, 29
1809, 1004, 6, 20
168, 634, 57, 36
2672, 1931, 34, 16
1154, 1260, 36, 9
3345, 1366, 63, 22
735, 1135, 40, 6
1179, 813, 93, 28
1279, 191, 59, 8
1496, 1057, 76, 17
1016, 1720, 88, 44
2857, 238, 96, 23
1920, 24, 14, 37
386, 1058, 93, 50
3375, 236, 47, 1
3393, 218, 79, 15
523, 1389, 32, 24
3551, 1616, 74, 15
3868, 664, 64, 21
435, 1052, 95, 6
3494, 537, 98, 32
2931, 665, 43, 40
3562, 794, 90, 20
3074, 909, 79, 3
3468, 581, 8, 49
2038, 1660, 56, 30
1234, 1444, 9, 25
3282, 1344, 29, 35
1501, 1489, 69, 18
847, 627, 92, 45
2905, 733, 7, 49
3842, 1599, 34, 18
3489, 576, 74, 34
427, 1592, 1, 6
1993, 1423, 28, 33
37, 1189, 82, 25
2484, 283, 45, 28
3144, 218, 35, 35
1726, 1929, 51, 30
186, 1420, 51, 42
692, 1684, 88, 17
3097, 1168, 58, 1
3133, 842, 18, 32
644, 367, 95, 6
3249, 1452, 54, 26
1111, 1036, 98, 5
1313, 1399, 4, 27
2232, 1042, 98, 7
2999, 1834, 72, 21
2942, 550, 27, 12
959, 77, 19, 20
3136, 339, 63, 44
1802, 491, 42, 49
3360, 1237, 89, 49
947, 985, 46, 34
3283, 468, 64, 16
3297, 1984, 85, 37
1378, 1584, 22, 44
3813, 1182, 13, 23
3818, 1545, 34, 10
726, 1730, 72, 20
354, 1070, 31, 35
3799, 1223, 86, 28
2229, 581, 47, 27
2678, 886, 61, 34
883, 98, 97, 34
3200, 1883, 9, 36
3090, 1683, 39, 19
1543, 175, 33, 28
3456, 29, 50, 14
504, 915, 64, 23
654, 1164, 78, 23
637, 116, 11, 31
1496, 647, 15, 18
2212, 1244, 55, 47
1672, 1740, 75, 41
3655, 107, 65, 35
1678, 465, 3, 1
1836, 1170, 12, 7
3073, 494, 9, 50
3283, 461, 27, 37
1337, 1322, 89, 27
1741, 58, 30, 30
3023, 1607, 99, 4
2075, 1761, 22, 36
3093, 5, 52, 1
1616, 1106, 99, 17
2751, 977, 12, 18
1635, 865, 10, 17
456, 383, 45, 19
3602, 1843, 83, 24
2177, 1740, 68, 4
38, 1344, 7, 24
3292, 1476, 35, 18
3064, 687, 60, 46
1224, 1501, 9, 15
165, 1042, 5, 45
865, 718, 53, 5
1352, 1175, 5, 7
3303, 321, 9, 18
2165, 1112, 48, 16
3302, 1657, 18, 47
1859, 1756, 54, 50
2608, 1021, 23, 11
1061, 636, 27, 22
953, 713, 75, 32
1730, 1163, 97, 38
1833, 574, 37, 42
3087, 1639, 39, 4
2101, 1691, 43, 10
799, 1263, 86, 14
2641, 1549, 11, 11
3980, 1060, 81, 50
1849, 1136, 89, 28
3565, 533, 64, 35
1442, 1409, 46, 11
1841, 1877, 57, 7
1437, 1565, 94, 0
22, 107, 64, 33
540, 948, 28, 29
163, 452, 23, 33
1364, 627, 8, 46
3732, 1679, 72, 8
137, 772, 81, 21
1743, 843, 32, 16
147, 957, 56, 1
1282, 1673, 39, 46
633, 1659, 84, 36
1746, 1477, 2, 35
1746, 893, 63, 18
1120, 0, 32, 11
1810, 1344, 3, 9
3886, 1183, 55, 10
186, 1526, 59, 26
185, 1679, 6, 6
1094, 1506, 48, 21
517, 589, 80, 24
404, 1556, 27, 2
3272, 828, 67, 3
2097, 601, 63, 27
2050, 1129, 63, 28
2254, 1627, 47, 46
2396, 1338, 95, 22
1047, 116, 86, 30
899, 1553, 6, 39
1947, 1631, 57, 4
2781, 1360, 77, 47
1341, 1707, 76, 10
3372, 1293, 99, 8
1106, 1464, 61, 25
3407, 720, 38, 33
162, 327, 39, 42
2823, 641, 43, 30
1122, 90, 68, 0
161, 881, 41, 1
1221, 1034, 54, 28
119, 638, 67, 43
1970, 1681, 7, 29
758, 1809, 81, 15
1622, 1923, 33, 27
3436, 292, 55, 14
1585, 934, 1, 12
933, 718, 85, 10
2567, 1863, 6, 15
2480, 962, 40, 13
988, 915, 30, 1
1689, 1401, 90, 41
2898, 588, 54, 31
1277, 880, 4, 44
701, 1274, 21, 22
1002, 1116, 32, 23
3654, 50, 86, 48
2409, 1214, 23, 36
1324, 920, 2, 24
520, 1361, 97, 7
3424, 515, 9, 32
3765, 1334, 6, 7
2444, 832, 5, 35
3190, 976, 0, 10
2284, 938, 69, 42
54, 20, 34, 48
2097, 1069, 27, 10
442, 215, 62, 20
2316, 164, 27, 18
880, 1458, 17, 44
695, 404, 36, 20
1728, 623, 64, 45
3164, 416, 2, 49
1510, 1471, 59, 49
3816, 439, 37, 34
3102, 569, 0, 27
3186, 337, 85, 20
1675, 132, 20, 26
3888, 1053, 87, 12
2511, 24, 12, 3
556, 1719, 94, 8
343, 372, 56, 11
2076, 1558, 1, 48
1418, 572, 44, 25
1597, 984, 77, 22
2276, 1799, 86, 8
66, 453, 36, 20
2744, 715, 49, 2
1247, 217, 80, 41
1233, 1139, 39, 35
1678, 829, 49, 48
918, 1591, 66, 17
3545, 1340, 13, 42
3135, 465, 1, 40
3815, 611, 2, 2
1406, 801, 44, 31
1123, 1928, 6, 24
3321, 1456, 97, 46
277, 1104, 35, 45
3733, 1838, 99, 45
3143, 849, 54, 14
3444, 439, 90, 1
2748, 1646, 21, 36
2687, 1739, 25, 6
2823, 387, 9, 3
3382, 1865, 78, 25
1296, 351, 53, 0
509, 495, 3, 10
2906, 1120, 69, 26
1430, 498, 82, 3
1010, 1963, 57, 35
2780, 1315, 25, 43
2753, 262, 83, 48
2485, 1168, 9, 20
1316, 1375, 2, 35
2345, 1578, 52, 24
2721, 1312, 81, 41
3542, 571, 17, 29
802, 701, 8, 33
2944, 322, 74, 29
3533, 242, 71, 6
2679, 1261, 24, 43
285, 948, 15, 35
2757, 226, 79, 3
54, 326, 69, 7
3434, 1736, 84, 17
2450, 1868, 17, 38
1034, 1433, 73, 24
1214, 404, 35, 49
3023, 639, 44, 7
2338, 1671, 51, 4
1464, 1720, 42, 18
3300, 494, 34, 40
3038, 528, 99, 19
880, 1137, 95, 18
231, 1780, 69, 35
3964, 1690, 82, 24
2508, 420, 53, 26
701, 1435, 30, 1
1148, 1236, 55, 21
2307, 792, 45, 40
2786, 1795, 13, 3
3674, 90, 6, 34
2653, 131, 49, 36
2096, 1263, 86, 13
1922, 1579, 19, 16
3604, 1322, 67, 15
3845, 754, 66, 43
1140, 322, 30, 31
153, 558, 85, 41
2821, 809, 43, 50
139, 153, 20, 9
3701, 1606, 92, 7
3828, 1362, 48, 38
1675, 972, 58, 15
3645, 1365, 84, 38
70, 166, 49, 38
3139, 1612, 86, 9
851, 1112, 30, 32
3248, 1752, 73, 8
112, 125, 76, 20
331, 1741, 71, 11
2169, 1708, 82, 17
1043, 1322, 13, 42
2822, 1107, 71, 9
581, 1471, 52, 27
2968, 703, 19, 11
3914, 501, 61, 42
